TimeStamp,DeviceName,CarbonMonoxide,Humidity,LPG,Smoke,Temperature
2025-09-01 02:00:06,1c:bf:ce:15:ec:4d,0.004604152,78.09999847,0.007253979,0.019282399,27.0
2025-09-01 02:00:07,b8:27:eb:bf:9d:51,0.005044054,50.5,0.007748987,0.020691137,22.1
2025-09-01 02:00:13,00:0f:00:70:91:0a,0.002792826,75.19999695,0.005052672,0.013103809,19.5
2025-09-01 02:00:49,b8:27:eb:bf:9d:51,0.005023652,50.5,0.007726301,0.020626438,22.1
2025-09-01 02:00:59,b8:27:eb:bf:9d:51,0.005013474,50.6,0.007714973,0.020594137,22.1
2025-09-01 02:01:08,1c:bf:ce:15:ec:4d,0.004351369,78.09999847,0.006963631,0.018459116,27.0
2025-09-01 02:01:28,b8:27:eb:bf:9d:51,0.005058744,50.6,0.007765305,0.020737684,22.1
2025-09-01 02:02:03,1c:bf:ce:15:ec:4d,0.004302587,78.30000305,0.00690707,0.018299006,27.0
2025-09-01 02:02:10,b8:27:eb:bf:9d:51,0.005007697,50.6,0.007708541,0.020575797,22.1
2025-09-01 02:02:15,00:0f:00:70:91:0a,0.002840089,75.09999847,0.005114383,0.013274837,19.5
2025-09-01 02:02:29,b8:27:eb:bf:9d:51,0.00507947,50.7,0.007788308,0.020803309,22.1
2025-09-01 02:02:36,00:0f:00:70:91:0a,0.002840089,75.09999847,0.005114383,0.013274837,19.5
2025-09-01 02:02:49,1c:bf:ce:15:ec:4d,0.00444965,78.30000305,0.007077058,0.018780466,27.0
2025-09-01 02:03:27,b8:27:eb:bf:9d:51,0.005020725,50.7,0.007723043,0.020617148,22.2
2025-09-01 02:03:32,00:0f:00:70:91:0a,0.002840089,75.09999847,0.005114383,0.013274837,19.5
2025-09-01 02:03:58,b8:27:eb:bf:9d:51,0.005052864,50.7,0.007758775,0.020719057,22.1
2025-09-01 02:04:01,1c:bf:ce:15:ec:4d,0.004351369,78.30000305,0.006963631,0.018459116,27.0
2025-09-01 02:04:09,00:0f:00:70:91:0a,0.002840089,62.29999924,0.005114383,0.013274837,19.5
2025-09-01 02:04:12,b8:27:eb:bf:9d:51,0.005035299,50.7,0.007739255,0.020663379,22.2
2025-09-01 02:04:13,1c:bf:ce:15:ec:4d,0.004439323,78.30000305,0.007065172,0.018746775,27.0
2025-09-01 02:04:29,00:0f:00:70:91:0a,0.002840089,75.09999847,0.005114383,0.013274837,19.5
2025-09-01 02:04:33,b8:27:eb:bf:9d:51,0.005016439,50.7,0.007718274,0.020603548,22.2
2025-09-01 02:04:38,00:0f:00:70:91:0a,0.002700983,75.19999695,0.004931918,0.012769561,19.5
2025-09-01 02:04:52,b8:27:eb:bf:9d:51,0.005039661,50.6,0.007744104,0.020677211,22.2
2025-09-01 02:05:19,1c:bf:ce:15:ec:4d,0.004391004,78.19999695,0.007009459,0.018588908,27.0
2025-09-01 02:05:21,b8:27:eb:bf:9d:51,0.005020725,50.6,0.007723043,0.020617148,22.2
2025-09-01 02:05:24,00:0f:00:70:91:0a,0.002840089,75.19999695,0.005114383,0.013274837,19.5
2025-09-01 02:05:37,1c:bf:ce:15:ec:4d,0.004439323,78.09999847,0.007065172,0.018746775,27.0
2025-09-01 02:05:40,b8:27:eb:bf:9d:51,0.005006199,50.5,0.007706873,0.02057104,22.2
2025-09-01 02:05:45,b8:27:eb:bf:9d:51,0.005000431,50.4,0.007700449,0.020552724,22.2
2025-09-01 02:05:48,00:0f:00:70:91:0a,0.002840089,75.30000305,0.005114383,0.013274837,19.5
2025-09-01 02:06:13,b8:27:eb:bf:9d:51,0.005020725,50.3,0.007723043,0.020617148,22.2
2025-09-01 02:06:22,1c:bf:ce:15:ec:4d,0.004484293,78.0,0.007116874,0.018893351,27.0
2025-09-01 02:06:35,00:0f:00:70:91:0a,0.002792826,75.30000305,0.005052672,0.013103809,19.5
2025-09-01 02:06:44,b8:27:eb:bf:9d:51,0.005025115,50.3,0.007727928,0.020631076,22.2
2025-09-01 02:07:01,1c:bf:ce:15:ec:4d,0.004498747,77.90000153,0.007133461,0.01894039,27.0
2025-09-01 02:07:04,b8:27:eb:bf:9d:51,0.005000473,50.2,0.007700495,0.020552857,22.2
2025-09-01 02:07:08,00:0f:00:70:91:0a,0.002792826,75.30000305,0.005052672,0.013103809,19.5
2025-09-01 02:07:10,b8:27:eb:bf:9d:51,0.005017899,50.2,0.007719898,0.02060818,22.2
2025-09-01 02:07:17,1c:bf:ce:15:ec:4d,0.004341545,78.09999847,0.006952255,0.018426906,27.0
2025-09-01 02:07:21,b8:27:eb:bf:9d:51,0.005030957,50.3,0.007734426,0.020649609,22.2
2025-09-01 02:07:50,1c:bf:ce:15:ec:4d,0.004391004,77.90000153,0.007009459,0.018588908,27.0
2025-09-01 02:08:03,b8:27:eb:bf:9d:51,0.004986067,50.4,0.007684441,0.020507089,22.3
2025-09-01 02:08:04,1c:bf:ce:15:ec:4d,0.004423184,77.90000153,0.007046582,0.018694089,27.0
2025-09-01 02:08:12,b8:27:eb:bf:9d:51,0.005001927,50.4,0.007702115,0.020557476,22.2
2025-09-01 02:08:52,1c:bf:ce:15:ec:4d,0.004349402,77.90000153,0.006961354,0.018452669,27.0
2025-09-01 02:08:55,b8:27:eb:bf:9d:51,0.005007697,50.5,0.007708541,0.020575797,22.2
2025-09-01 02:09:16,00:0f:00:70:91:0a,0.002840089,75.09999847,0.005114383,0.013274837,19.5
2025-09-01 02:09:34,1c:bf:ce:15:ec:4d,0.004596734,78.0,0.007245524,0.01925839,27.0
2025-09-01 02:09:42,b8:27:eb:bf:9d:51,0.00501782,50.7,0.00771981,0.02060793,22.2
2025-09-01 02:09:47,b8:27:eb:bf:9d:51,0.00502361,51.0,0.007726254,0.020626304,22.2
2025-09-01 02:09:48,00:0f:00:70:91:0a,0.002840089,75.09999847,0.005114383,0.013274837,19.5
2025-09-01 02:09:49,b8:27:eb:bf:9d:51,0.005029451,51.1,0.007732751,0.020644832,22.2
2025-09-01 02:09:50,1c:bf:ce:15:ec:4d,0.004237585,78.0,0.006831423,0.018085011,27.0
2025-09-01 02:10:10,00:0f:00:70:91:0a,0.002792826,75.19999695,0.005052672,0.013103809,19.5
2025-09-01 02:10:13,b8:27:eb:bf:9d:51,0.005009117,51.2,0.007710122,0.020580305,22.2
2025-09-01 02:10:15,b8:27:eb:bf:9d:51,0.005009117,51.3,0.007710122,0.020580305,22.2
2025-09-01 02:10:25,1c:bf:ce:15:ec:4d,0.004245145,77.90000153,0.006840238,0.018109938,27.0
2025-09-01 02:11:04,b8:27:eb:bf:9d:51,0.005020767,51.4,0.00772309,0.020617282,22.2
2025-09-01 02:11:06,00:0f:00:70:91:0a,0.002792826,75.30000305,0.005052672,0.013103809,19.5
2025-09-01 02:11:12,1c:bf:ce:15:ec:4d,0.004302587,77.90000153,0.00690707,0.018299006,27.0
2025-09-01 02:11:30,b8:27:eb:bf:9d:51,0.005003514,51.4,0.007703883,0.020562515,22.2
2025-09-01 02:11:32,00:0f:00:70:91:0a,0.002840089,75.30000305,0.005114383,0.013274837,19.5
2025-09-01 02:11:37,b8:27:eb:bf:9d:51,0.004984649,51.4,0.00768286,0.020502582,22.2
2025-09-01 02:11:51,00:0f:00:70:91:0a,0.002792826,75.40000153,0.005052672,0.013103809,19.5
2025-09-01 02:12:22,b8:27:eb:bf:9d:51,0.005020725,51.3,0.007723043,0.020617148,22.2
2025-09-01 02:12:24,1c:bf:ce:15:ec:4d,0.004451498,77.90000153,0.007079184,0.018786491,27.0
2025-09-01 02:12:45,b8:27:eb:bf:9d:51,0.004990367,51.3,0.007689234,0.020520753,22.3
2025-09-01 02:12:57,00:0f:00:70:91:0a,0.002840089,75.40000153,0.005114383,0.013274837,19.5
2025-09-01 02:12:59,1c:bf:ce:15:ec:4d,0.0043751,77.90000153,0.006991084,0.018536861,27.0
2025-09-01 02:13:26,b8:27:eb:bf:9d:51,0.005029451,51.2,0.007732751,0.020644832,22.3
2025-09-01 02:14:16,00:0f:00:70:91:0a,0.002731428,75.40000153,0.00497207,0.012880642,19.5
2025-09-01 02:14:34,b8:27:eb:bf:9d:51,0.005003345,51.2,0.007703695,0.020561979,22.3
2025-09-01 02:14:59,1c:bf:ce:15:ec:4d,0.004349402,77.90000153,0.006961354,0.018452669,27.0
2025-09-01 02:15:07,00:0f:00:70:91:0a,0.002746464,75.40000153,0.004991855,0.012935399,19.5
2025-09-01 02:15:09,b8:27:eb:bf:9d:51,0.005007824,51.1,0.007708682,0.020576199,22.3
2025-09-01 02:15:14,1c:bf:ce:15:ec:4d,0.004351369,78.0,0.006963631,0.018459116,27.0
2025-09-01 02:15:14,b8:27:eb:bf:9d:51,0.005029451,51.1,0.007732751,0.020644832,22.3
2025-09-01 02:15:32,00:0f:00:70:91:0a,0.002840089,75.40000153,0.005114383,0.013274837,19.5
2025-09-01 02:15:44,1c:bf:ce:15:ec:4d,0.004318122,78.0,0.006925101,0.018350039,27.0
2025-09-01 02:15:48,b8:27:eb:bf:9d:51,0.004996205,51.0,0.00769574,0.020539301,22.3
2025-09-01 02:15:57,b8:27:eb:bf:9d:51,0.005032342,50.9,0.007735967,0.020654002,22.3
2025-09-01 02:16:54,1c:bf:ce:15:ec:4d,0.004349402,77.90000153,0.006961354,0.018452669,27.0
2025-09-01 02:17:00,00:0f:00:70:91:0a,0.002840089,75.69999695,0.005114383,0.013274837,19.5
2025-09-01 02:17:30,b8:27:eb:bf:9d:51,0.005029451,50.8,0.007732751,0.020644832,22.3
2025-09-01 02:17:34,b8:27:eb:bf:9d:51,0.00502361,50.6,0.007726254,0.020626304,22.3
2025-09-01 02:17:41,00:0f:00:70:91:0a,0.002792826,75.40000153,0.005052672,0.013103809,19.5
2025-09-01 02:18:22,b8:27:eb:bf:9d:51,0.005033871,50.5,0.007737666,0.02065885,22.3
2025-09-01 02:18:26,1c:bf:ce:15:ec:4d,0.004302587,77.90000153,0.00690707,0.018299006,27.0
2025-09-01 02:18:44,b8:27:eb:bf:9d:51,0.005019322,50.5,0.007721483,0.020612698,22.3
2025-09-01 02:19:02,1c:bf:ce:15:ec:4d,0.004351369,77.19999695,0.006963631,0.018459116,27.0
2025-09-01 02:19:28,00:0f:00:70:91:0a,0.002792826,75.40000153,0.005052672,0.013103809,19.5
2025-09-01 02:19:29,b8:27:eb:bf:9d:51,0.005022186,50.5,0.007724669,0.020621784,22.3
2025-09-01 02:20:07,1c:bf:ce:15:ec:4d,0.004351369,77.90000153,0.006963631,0.018459116,27.0
2025-09-01 02:20:12,00:0f:00:70:91:0a,0.002840089,75.5,0.005114383,0.013274837,19.5
2025-09-01 02:20:45,b8:27:eb:bf:9d:51,0.005036765,50.5,0.007740884,0.020668028,22.3
2025-09-01 02:20:55,b8:27:eb:bf:9d:51,0.00505143,50.6,0.007757182,0.020714513,22.3
2025-09-01 02:20:59,00:0f:00:70:91:0a,0.002746464,75.5,0.004991855,0.012935399,19.5
2025-09-01 02:21:01,b8:27:eb:bf:9d:51,0.005036765,50.7,0.007740884,0.020668028,22.3
2025-09-01 02:21:06,00:0f:00:70:91:0a,0.002840089,75.5,0.005114383,0.013274837,19.5
2025-09-01 02:21:19,b8:27:eb:bf:9d:51,0.005029488,50.7,0.007732792,0.020644949,22.3
2025-09-01 02:21:20,1c:bf:ce:15:ec:4d,0.004391004,77.90000153,0.007009459,0.018588908,27.0
2025-09-01 02:21:30,b8:27:eb:bf:9d:51,0.005063156,50.8,0.007770204,0.020751659,22.3
2025-09-01 02:21:57,1c:bf:ce:15:ec:4d,0.004367173,77.90000153,0.006981918,0.018510903,27.0
2025-09-01 02:22:04,b8:27:eb:bf:9d:51,0.005044092,50.9,0.007749028,0.020691255,22.3
2025-09-01 02:22:14,b8:27:eb:bf:9d:51,0.005061692,50.9,0.007768579,0.020747022,22.3
2025-09-01 02:22:39,00:0f:00:70:91:0a,0.002840089,75.40000153,0.005114383,0.013274837,19.5
2025-09-01 02:22:43,1c:bf:ce:15:ec:4d,0.004343508,77.80000305,0.006954528,0.018433343,27.0
2025-09-01 02:22:52,b8:27:eb:bf:9d:51,0.005061692,50.8,0.007768579,0.020747022,22.3
2025-09-01 02:23:04,1c:bf:ce:15:ec:4d,0.004351369,77.80000305,0.006963631,0.018459116,27.0
2025-09-01 02:23:19,00:0f:00:70:91:0a,0.002792826,75.5,0.005052672,0.013103809,19.60000038
2025-09-01 02:23:21,b8:27:eb:bf:9d:51,0.005061692,50.7,0.007768579,0.020747022,22.3
2025-09-01 02:23:37,00:0f:00:70:91:0a,0.002792826,75.5,0.005052672,0.013103809,19.60000038
2025-09-01 02:24:03,1c:bf:ce:15:ec:4d,0.004351369,78.19999695,0.006963631,0.018459116,27.0
2025-09-01 02:24:15,b8:27:eb:bf:9d:51,0.005061692,50.7,0.007768579,0.020747022,22.3
2025-09-01 02:24:25,b8:27:eb:bf:9d:51,0.005060218,50.6,0.007766942,0.020742353,22.3
2025-09-01 02:24:40,00:0f:00:70:91:0a,0.002700983,75.5,0.004931918,0.012769561,19.60000038
2025-09-01 02:24:46,1c:bf:ce:15:ec:4d,0.004451498,78.59999847,0.007079184,0.018786491,27.0
2025-09-01 02:25:01,b8:27:eb:bf:9d:51,0.005067583,50.6,0.007775119,0.020765679,22.3
2025-09-01 02:25:02,00:0f:00:70:91:0a,0.002656364,75.5,0.004872844,0.012606249,19.5
2025-09-01 02:25:07,b8:27:eb:bf:9d:51,0.005060218,50.6,0.007766942,0.020742353,22.3
2025-09-01 02:25:12,1c:bf:ce:15:ec:4d,0.0043751,78.59999847,0.006991084,0.018536861,27.0
2025-09-01 02:25:25,00:0f:00:70:91:0a,0.002731428,75.5,0.00497207,0.012880642,19.5
2025-09-01 02:25:29,b8:27:eb:bf:9d:51,0.005067583,50.6,0.007775119,0.020765679,22.4
2025-09-01 02:25:46,b8:27:eb:bf:9d:51,0.005074983,50.6,0.00778333,0.020789105,22.3
2025-09-01 02:26:06,1c:bf:ce:15:ec:4d,0.004256563,78.80000305,0.006853542,0.018147564,27.0
2025-09-01 02:26:25,00:0f:00:70:91:0a,0.002792826,75.5,0.005052672,0.013103809,19.5
2025-09-01 02:26:25,b8:27:eb:bf:9d:51,0.00506906,50.6,0.007776758,0.020770355,22.4
2025-09-01 02:26:34,1c:bf:ce:15:ec:4d,0.004245145,78.80000305,0.006840238,0.018109938,27.0
2025-09-01 02:26:37,b8:27:eb:bf:9d:51,0.005042623,50.7,0.007747396,0.0206866,22.4
2025-09-01 02:26:50,1c:bf:ce:15:ec:4d,0.004245145,79.0,0.006840238,0.018109938,27.0
2025-09-01 02:26:52,00:0f:00:70:91:0a,0.002792826,75.59999847,0.005052672,0.013103809,19.60000038
2025-09-01 02:27:03,b8:27:eb:bf:9d:51,0.005073504,50.6,0.007781689,0.020784424,22.3
2025-09-01 02:27:11,b8:27:eb:bf:9d:51,0.005089857,50.7,0.007799825,0.020836172,22.4
2025-09-01 02:27:12,1c:bf:ce:15:ec:4d,0.004310347,79.0,0.006916078,0.018324501,27.0
2025-09-01 02:27:18,00:0f:00:70:91:0a,0.002792826,75.69999695,0.005052672,0.013103809,19.60000038
2025-09-01 02:27:20,b8:27:eb:bf:9d:51,0.005052902,50.7,0.007758817,0.020719175,22.4
2025-09-01 02:27:27,1c:bf:ce:15:ec:4d,0.004341545,78.5,0.006952255,0.018426906,27.0
2025-09-01 02:27:37,00:0f:00:70:91:0a,0.002792826,75.59999847,0.005052672,0.013103809,19.60000038
2025-09-01 02:27:37,b8:27:eb:bf:9d:51,0.005036765,50.7,0.007740884,0.020668028,22.4
2025-09-01 02:27:39,1c:bf:ce:15:ec:4d,0.004341545,78.30000305,0.006952255,0.018426906,27.0
2025-09-01 02:28:07,b8:27:eb:bf:9d:51,0.00505143,50.7,0.007757182,0.020714513,22.4
2025-09-01 02:28:14,00:0f:00:70:91:0a,0.002746464,75.5,0.004991855,0.012935399,19.5
2025-09-01 02:28:30,b8:27:eb:bf:9d:51,0.005083914,50.8,0.007793236,0.020817371,22.4
2025-09-01 02:28:33,1c:bf:ce:15:ec:4d,0.004310347,78.19999695,0.006916078,0.018324501,27.0
2025-09-01 02:28:40,b8:27:eb:bf:9d:51,0.005054336,50.8,0.00776041,0.020723721,22.4
2025-09-01 02:29:20,00:0f:00:70:91:0a,0.002746464,75.59999847,0.004991855,0.012935399,19.60000038
2025-09-01 02:30:28,1c:bf:ce:15:ec:4d,0.004341545,78.19999695,0.006952255,0.018426906,27.0
2025-09-01 02:30:34,b8:27:eb:bf:9d:51,0.005082432,50.8,0.007791593,0.020812683,22.4
2025-09-01 02:30:47,00:0f:00:70:91:0a,0.002700983,75.59999847,0.004931918,0.012769561,19.60000038
2025-09-01 02:31:09,b8:27:eb:bf:9d:51,0.005035299,50.8,0.007739255,0.020663379,22.3
2025-09-01 02:31:29,1c:bf:ce:15:ec:4d,0.004279504,78.09999847,0.006880243,0.018223098,27.0
2025-09-01 02:31:34,00:0f:00:70:91:0a,0.002656364,75.59999847,0.004872844,0.012606249,19.60000038
2025-09-01 02:31:41,b8:27:eb:bf:9d:51,0.005054336,50.9,0.00776041,0.020723721,22.4
2025-09-01 02:31:48,1c:bf:ce:15:ec:4d,0.004291028,78.09999847,0.006893641,0.018261005,27.0
2025-09-01 02:31:49,00:0f:00:70:91:0a,0.002656364,75.59999847,0.004872844,0.012606249,19.60000038
2025-09-01 02:32:11,b8:27:eb:bf:9d:51,0.005022228,51.0,0.007724716,0.020621918,22.4
2025-09-01 02:32:14,1c:bf:ce:15:ec:4d,0.004302587,78.09999847,0.00690707,0.018299006,27.0
2025-09-01 02:32:55,b8:27:eb:bf:9d:51,0.005119799,51.0,0.007832991,0.020930824,22.4
2025-09-01 02:32:57,00:0f:00:70:91:0a,0.002792826,75.69999695,0.005052672,0.013103809,19.60000038
2025-09-01 02:33:06,1c:bf:ce:15:ec:4d,0.004403027,78.0,0.007023337,0.018628225,27.0
2025-09-01 02:33:22,b8:27:eb:bf:9d:51,0.005045523,51.0,0.007750619,0.020695793,22.4
2025-09-01 02:33:32,b8:27:eb:bf:9d:51,0.005067583,51.1,0.007775119,0.020765679,22.4
2025-09-01 02:33:55,00:0f:00:70:91:0a,0.002746464,75.80000305,0.004991855,0.012935399,19.60000038
2025-09-01 02:34:04,b8:27:eb:bf:9d:51,0.005066107,51.1,0.00777348,0.020761005,22.4
2025-09-01 02:34:19,1c:bf:ce:15:ec:4d,0.0043751,77.90000153,0.006991084,0.018536861,27.0
2025-09-01 02:34:22,b8:27:eb:bf:9d:51,0.005066107,51.1,0.00777348,0.020761005,22.4
2025-09-01 02:34:23,1c:bf:ce:15:ec:4d,0.004351369,77.90000153,0.006963631,0.018459116,27.0
2025-09-01 02:34:36,00:0f:00:70:91:0a,0.002840089,75.80000305,0.005114383,0.013274837,19.60000038
2025-09-01 02:34:51,b8:27:eb:bf:9d:51,0.005067583,51.1,0.007775119,0.020765679,22.4
2025-09-01 02:35:07,b8:27:eb:bf:9d:51,0.005044092,51.1,0.007749028,0.020691255,22.4
2025-09-01 02:35:30,00:0f:00:70:91:0a,0.002840089,75.80000305,0.005114383,0.013274837,19.60000038
2025-09-01 02:35:38,b8:27:eb:bf:9d:51,0.005035358,51.1,0.00773932,0.020663565,22.4
2025-09-01 02:35:43,00:0f:00:70:91:0a,0.002700983,75.80000305,0.004931918,0.012769561,19.60000038
2025-09-01 02:36:00,1c:bf:ce:15:ec:4d,0.004347436,77.90000153,0.006959078,0.018446224,27.0
2025-09-01 02:36:09,b8:27:eb:bf:9d:51,0.005064653,51.1,0.007771866,0.020756399,22.4
2025-09-01 02:36:11,1c:bf:ce:15:ec:4d,0.004391004,77.90000153,0.007009459,0.018588908,27.0
2025-09-01 02:36:17,b8:27:eb:bf:9d:51,0.005066188,51.1,0.00777357,0.02076126,22.4
2025-09-01 02:36:26,00:0f:00:70:91:0a,0.002746464,74.30000305,0.004991855,0.012935399,19.60000038
2025-09-01 02:36:45,b8:27:eb:bf:9d:51,0.005042644,51.0,0.00774742,0.020686668,22.4
2025-09-01 02:36:54,1c:bf:ce:15:ec:4d,0.004318122,77.80000305,0.006925101,0.018350039,27.0
2025-09-01 02:37:06,00:0f:00:70:91:0a,0.002746464,75.90000153,0.004991855,0.012935399,19.60000038
2025-09-01 02:37:22,b8:27:eb:bf:9d:51,0.005042623,51.0,0.007747396,0.0206866,22.4
2025-09-01 02:37:41,1c:bf:ce:15:ec:4d,0.004341545,77.80000305,0.006952255,0.018426906,27.0
2025-09-01 02:37:42,b8:27:eb:bf:9d:51,0.005064749,50.9,0.007771973,0.020756705,22.4
2025-09-01 02:37:49,00:0f:00:70:91:0a,0.002792826,76.0,0.005052672,0.013103809,19.60000038
2025-09-01 02:38:32,1c:bf:ce:15:ec:4d,0.004359263,77.80000305,0.006972767,0.018484988,27.0
2025-09-01 02:38:43,b8:27:eb:bf:9d:51,0.005049981,51.0,0.007755572,0.02070992,22.4
2025-09-01 02:38:48,1c:bf:ce:15:ec:4d,0.00460206,77.69999695,0.007251595,0.019275629,26.89999962
2025-09-01 02:38:53,b8:27:eb:bf:9d:51,0.005061681,50.9,0.007768567,0.020746988,22.4
2025-09-01 02:39:13,00:0f:00:70:91:0a,0.002840089,76.0,0.005114383,0.013274837,19.60000038
2025-09-01 02:39:34,b8:27:eb:bf:9d:51,0.005041155,50.9,0.007745765,0.020681947,22.4
2025-09-01 02:39:36,1c:bf:ce:15:ec:4d,0.004484293,78.30000305,0.007116874,0.018893351,27.0
2025-09-01 02:39:40,00:0f:00:70:91:0a,0.002700983,75.80000305,0.004931918,0.012769561,19.5
2025-09-01 02:40:08,b8:27:eb:bf:9d:51,0.005063156,50.9,0.007770204,0.020751659,22.4
2025-09-01 02:40:29,1c:bf:ce:15:ec:4d,0.004391004,77.90000153,0.007009459,0.018588908,27.0
2025-09-01 02:40:31,00:0f:00:70:91:0a,0.002746464,75.90000153,0.004991855,0.012935399,19.60000038
2025-09-01 02:40:44,b8:27:eb:bf:9d:51,0.005058744,50.9,0.007765305,0.020737684,22.4
2025-09-01 02:40:45,b8:27:eb:bf:9d:51,0.005079433,50.9,0.007788266,0.02080319,22.4
2025-09-01 02:40:56,00:0f:00:70:91:0a,0.002656364,75.90000153,0.004872844,0.012606249,19.60000038
2025-09-01 02:41:01,b8:27:eb:bf:9d:51,0.00504556,50.9,0.007750661,0.020695911,22.4
2025-09-01 02:41:08,1c:bf:ce:15:ec:4d,0.004459671,77.80000305,0.007088583,0.018813138,27.0
2025-09-01 02:41:37,b8:27:eb:bf:9d:51,0.00506906,50.8,0.007776758,0.020770355,22.4
2025-09-01 02:42:03,1c:bf:ce:15:ec:4d,0.004534184,77.69999695,0.007174065,0.019055575,27.0
2025-09-01 02:42:09,b8:27:eb:bf:9d:51,0.005049959,50.8,0.007755548,0.020709852,22.4
2025-09-01 02:42:40,00:0f:00:70:91:0a,0.002746464,75.80000305,0.004991855,0.012935399,19.60000038
2025-09-01 02:43:21,b8:27:eb:bf:9d:51,0.005044092,50.8,0.007749028,0.020691255,22.4
2025-09-01 02:43:31,00:0f:00:70:91:0a,0.002777498,75.80000305,0.005032597,0.013048202,19.60000038
2025-09-01 02:43:35,b8:27:eb:bf:9d:51,0.005066107,50.8,0.00777348,0.020761005,22.4
2025-09-01 02:43:54,1c:bf:ce:15:ec:4d,0.004341545,77.69999695,0.006952255,0.018426906,27.0
2025-09-01 02:43:57,b8:27:eb:bf:9d:51,0.005066107,50.9,0.00777348,0.020761005,22.4
2025-09-01 02:44:13,00:0f:00:70:91:0a,0.002746464,75.80000305,0.004991855,0.012935399,19.60000038
2025-09-01 02:44:24,b8:27:eb:bf:9d:51,0.005077952,51.0,0.007786624,0.020798505,22.5
2025-09-01 02:44:53,1c:bf:ce:15:ec:4d,0.004555267,77.69999695,0.007198182,0.019124007,27.0
2025-09-01 02:45:10,b8:27:eb:bf:9d:51,0.005082432,51.0,0.007791593,0.020812683,22.4
2025-09-01 02:45:26,00:0f:00:70:91:0a,0.002700983,75.80000305,0.004931918,0.012769561,19.60000038
2025-09-01 02:45:31,1c:bf:ce:15:ec:4d,0.004517817,77.69999695,0.007155323,0.019002401,27.0
2025-09-01 02:45:35,b8:27:eb:bf:9d:51,0.005042682,51.0,0.007747461,0.020686786,22.4
2025-09-01 02:45:40,1c:bf:ce:15:ec:4d,0.004451498,77.80000305,0.007079184,0.018786491,27.0
2025-09-01 02:45:51,b8:27:eb:bf:9d:51,0.005057271,51.1,0.007763669,0.020733017,22.5
2025-09-01 02:46:17,1c:bf:ce:15:ec:4d,0.004349402,77.90000153,0.006961354,0.018452669,27.0
2025-09-01 02:46:37,b8:27:eb:bf:9d:51,0.005064653,51.1,0.007771866,0.020756399,22.4
2025-09-01 02:46:44,00:0f:00:70:91:0a,0.002840089,75.80000305,0.005114383,0.013274837,19.60000038
2025-09-01 02:46:49,b8:27:eb:bf:9d:51,0.005066128,51.1,0.007773504,0.020761073,22.4
2025-09-01 02:47:04,00:0f:00:70:91:0a,0.002840089,75.80000305,0.005114383,0.013274837,19.60000038
2025-09-01 02:47:35,1c:bf:ce:15:ec:4d,0.004302587,77.90000153,0.00690707,0.018299006,27.0
2025-09-01 02:47:47,b8:27:eb:bf:9d:51,0.005066107,51.1,0.00777348,0.020761005,22.4
2025-09-01 02:47:57,00:0f:00:70:91:0a,0.002656364,75.40000153,0.004872844,0.012606249,19.60000038
2025-09-01 02:48:06,b8:27:eb:bf:9d:51,0.00506906,51.2,0.007776758,0.020770355,22.5
2025-09-01 02:48:12,1c:bf:ce:15:ec:4d,0.004391004,77.80000305,0.007009459,0.018588908,27.0
2025-09-01 02:48:26,b8:27:eb:bf:9d:51,0.005032406,51.2,0.007736037,0.020654204,22.5
2025-09-01 02:48:32,b8:27:eb:bf:9d:51,0.005049922,51.2,0.007755507,0.020709734,22.5
2025-09-01 02:48:59,1c:bf:ce:15:ec:4d,0.0043751,77.80000305,0.006991084,0.018536861,27.0
2025-09-01 02:49:48,b8:27:eb:bf:9d:51,0.005035358,51.1,0.00773932,0.020663565,22.4
2025-09-01 02:49:57,1c:bf:ce:15:ec:4d,0.004383044,77.80000305,0.007000264,0.018562862,27.0
2025-09-01 02:50:08,00:0f:00:70:91:0a,0.002792826,75.80000305,0.005052672,0.013103809,19.60000038
2025-09-01 02:50:33,b8:27:eb:bf:9d:51,0.005060218,51.2,0.007766942,0.020742353,22.5
2025-09-01 02:51:43,1c:bf:ce:15:ec:4d,0.004443447,77.90000153,0.007069919,0.01876023,27.0
2025-09-01 02:51:45,00:0f:00:70:91:0a,0.002746464,75.80000305,0.004991855,0.012935399,19.60000038
2025-09-01 02:52:06,b8:27:eb:bf:9d:51,0.005051452,51.2,0.007757206,0.020714581,22.5
2025-09-01 02:52:12,b8:27:eb:bf:9d:51,0.005044092,51.1,0.007749028,0.020691255,22.5
2025-09-01 02:52:13,00:0f:00:70:91:0a,0.002840089,75.80000305,0.005114383,0.013274837,19.60000038
2025-09-01 02:52:45,b8:27:eb:bf:9d:51,0.005051393,51.1,0.007757141,0.020714395,22.5
2025-09-01 02:52:55,1c:bf:ce:15:ec:4d,0.004302587,78.0,0.00690707,0.018299006,26.89999962
2025-09-01 02:53:15,b8:27:eb:bf:9d:51,0.00506906,51.1,0.007776758,0.020770355,22.5
2025-09-01 02:53:19,00:0f:00:70:91:0a,0.002700983,75.80000305,0.004931918,0.012769561,19.60000038
2025-09-01 02:54:07,1c:bf:ce:15:ec:4d,0.004347436,78.0,0.006959078,0.018446224,27.0
2025-09-01 02:54:08,b8:27:eb:bf:9d:51,0.005017841,51.1,0.007719834,0.020607997,22.5
2025-09-01 02:54:09,00:0f:00:70:91:0a,0.002700983,75.80000305,0.004931918,0.012769561,19.60000038
